"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"82324","ELK MOUNTAIN, WY","J",36,"J",299,"J",1279,8,"ELK MOUNTAIN","WY","CARBON"
"82325","ENCAMPMENT, WY","H",93,"G",749,"G",3733,26,"ENCAMPMENT","WY","CARBON"
"82327","HANNA, WY","H",45,"H",249,"H",1014,14,"HANNA","WY","CARBON"
"82329","MEDICINE BOW, WY","H",25,"H",221,"H",993,12,"MEDICINE BOW","WY","CARBON"
"82331","SARATOGA, WY","G",812,"G",8620,"G",43373,109,"SARATOGA","WY","CARBON"
"82334","SINCLAIR, WY","H",693,"H",32628,"H",104368,19,"SINCLAIR","WY","CARBON"
"82336","WAMSUTTER, WY","G",295,"G",8375,"G",28801,21,"WAMSUTTER","WY","SWEETWATER"
"82401","WORLAND, WY","G",2428,"G",29965,"G",125719,298,"WORLAND","WY","WASHAKIE"
"82410","BASIN, WY","G",287,"H",3120,"H",12342,47,"BASIN","WY","BIG HORN"
"82411","BURLINGTON, WY","G",85,"G",1318,"G",4888,15,"BURLINGTON","WY","BIG HORN"
"82412","BYRON, WY","J",29,"H",313,"G",1382,13,"BYRON","WY","BIG HORN"
"82414","CODY, WY","G",6571,"G",72516,"G",312727,864,"CODY","WY","PARK"
"82420","COWLEY, WY","G",190,"G",1728,"H",13070,16,"COWLEY","WY","BIG HORN"
"82421","DEAVER, WY","H",35,"J",530,"J",3800,7,"DEAVER","WY","BIG HORN"
"82423","FRANNIE, WY","G",40,"H",576,"H",2342,5,"FRANNIE","WY","PARK"
"82426","GREYBULL, WY","G",561,"G",5576,"G",24531,99,"GREYBULL","WY","BIG HORN"
"82428","HYATTVILLE, WY","J",13,"J",89,"J",353,3,"HYATTVILLE","WY","BIG HORN"
"82430","KIRBY, WY","H",43,"J",376,"J",1789,5,"KIRBY","WY","HOT SPRINGS"
"82431","LOVELL, WY","G",1124,"H",15573,"H",69371,91,"LOVELL","WY","BIG HORN"
"82432","MANDERSON, WY","G",8,"H",93,"G",418,5,"MANDERSON","WY","BIG HORN"
"82433","MEETEETSE, WY","J",99,"H",1333,"H",6062,18,"MEETEETSE","WY","PARK"
"82434","OTTO, WY","G",12,"H",64,"G",402,4,"OTTO","WY","BIG HORN"
"82435","POWELL, WY","G",2940,"G",33086,"G",138109,420,"POWELL","WY","PARK"
"82440","RALSTON, WY","J",32,"H",305,"H",1522,9,"RALSTON","WY","PARK"
"82441","SHELL, WY","H",80,"G",507,"H",2507,12,"SHELL","WY","BIG HORN"
"82442","TEN SLEEP, WY","H",125,"G",1391,"G",6030,36,"TEN SLEEP","WY","WASHAKIE"
"82443","THERMOPOLIS, WY","G",1372,"H",16675,"H",72498,178,"THERMOPOLIS","WY","HOT SPRINGS"
"82450","WAPITI, WY","J",4,"H",25,"G",118,5,"WAPITI","WY","PARK"
"82501","RIVERTON, WY","G",5342,"G",58090,"G",244075,647,"RIVERTON","WY","FREMONT"
"82510","ARAPAHOE, WY","J",21,"J",370,"J",1738,7,"ARAPAHOE","WY","FREMONT"
"82513","DUBOIS, WY","G",475,"G",4553,"G",23503,130,"DUBOIS","WY","FREMONT"
"82514","FORT WASHAKIE, WY","J",135,"H",962,"H",4166,14,"FORT WASHAKIE","WY","FREMONT"
"82515","HUDSON, WY","H",57,"H",364,"H",1490,10,"HUDSON","WY","FREMONT"
"82516","KINNEAR, WY","J",8,"G",41,"G",435,7,"KINNEAR","WY","FREMONT"
"82520","LANDER, WY","G",3751,"G",37732,"G",162901,420,"LANDER","WY","FREMONT"
"82523","PAVILLION, WY","J",26,"G",202,"H",1186,15,"PAVILLION","WY","FREMONT"
"82524","SAINT STEPHENS, WY","G",11,"G",95,"G",385,3,"SAINT STEPHENS","WY","FREMONT"
"82601","CASPER, WY","G",13329,"G",195403,"G",823625,1389,"CASPER","WY","NATRONA"
"82602","CASPER, WY","G",450,"G",7640,"G",30978,78,"CASPER","WY","NATRONA"
"82604","CASPER, WY","G",6894,"G",97283,"G",418012,689,"CASPER","WY","NATRONA"
"82605","CASPER, WY","G",272,"H",5701,"H",22743,39,"CASPER","WY","NATRONA"
"82609","CASPER, WY","G",7206,"G",82793,"G",329369,611,"CASPER","WY","NATRONA"
"82620","ALCOVA, WY","H",71,"G",706,"G",3588,13,"ALCOVA","WY","NATRONA"
"82633","DOUGLAS, WY","G",3359,"H",54626,"G",222566,358,"DOUGLAS","WY","CONVERSE"
"82635","EDGERTON, WY","J",41,"J",564,"J",2221,6,"EDGERTON","WY","NATRONA"
"82636","EVANSVILLE, WY","G",2194,"G",43849,"G",167660,122,"EVANSVILLE","WY","NATRONA"
"82637","GLENROCK, WY","G",817,"H",14165,"H",65071,106,"GLENROCK","WY","CONVERSE"
"82639","KAYCEE, WY","G",104,"G",1109,"G",5357,27,"KAYCEE","WY","JOHNSON"
"82640","LINCH, WY","J",29,"J",397,"J",1309,4,"LINCH","WY","JOHNSON"
"82642","LYSITE, WY","H",39,"J",661,"J",2677,5,"LYSITE","WY","FREMONT"
"82643","MIDWEST, WY","J",42,"J",512,"J",2519,6,"MIDWEST","WY","NATRONA"
"82644","MILLS, WY","G",1113,"G",16084,"G",65052,112,"MILLS","WY","NATRONA"
"82649","SHOSHONI, WY","G",125,"G",1269,"G",5523,20,"SHOSHONI","WY","FREMONT"
"82701","NEWCASTLE, WY","G",1262,"G",14092,"G",58829,159,"NEWCASTLE","WY","WESTON"
"82710","ALADDIN, WY","J",20,"G",156,"G",665,10,"ALADDIN","WY","CROOK"
"82711","ALVA, WY","G",9,"H",112,"H",444,4,"ALVA","WY","CROOK"
"82712","BEULAH, WY","J",92,"J",863,"J",3781,13,"BEULAH","WY","CROOK"
"82714","DEVILS TOWER, WY","J",21,"J",198,"H",1477,5,"DEVILS TOWER","WY","CROOK"
"82716","GILLETTE, WY","G",8336,"G",143548,"G",559322,661,"GILLETTE","WY","CAMPBELL"
"82717","GILLETTE, WY","G",963,"G",13086,"G",50656,80,"GILLETTE","WY","CAMPBELL"
"82718","GILLETTE, WY","G",7286,"G",109981,"G",460311,680,"GILLETTE","WY","CAMPBELL"
"82720","HULETT, WY","H",208,"H",2896,"H",13710,32,"HULETT","WY","CROOK"
"82721","MOORCROFT, WY","H",580,"G",7504,"G",34599,90,"MOORCROFT","WY","CROOK"
"82723","OSAGE, WY","J",11,"J",134,"J",558,6,"OSAGE","WY","WESTON"
"82727","ROZET, WY","G",124,"G",1762,"G",7773,27,"ROZET","WY","CAMPBELL"
"82729","SUNDANCE, WY","G",842,"G",11434,"G",51402,115,"SUNDANCE","WY","CROOK"
"82730","UPTON, WY","H",307,"G",4336,"H",21636,45,"UPTON","WY","WESTON"
"82731","WESTON, WY","G",4,"J",21,"H",138,4,"WESTON","WY","CAMPBELL"
"82732","WRIGHT, WY","G",2580,"G",76122,"G",268386,54,"WRIGHT","WY","CAMPBELL"
"82801","SHERIDAN, WY","G",13637,"G",173414,"G",776777,2534,"SHERIDAN","WY","SHERIDAN"
"82831","ARVADA, WY","J",5,"J",94,"J",645,4,"ARVADA","WY","SHERIDAN"
"82832","BANNER, WY","J",39,"J",341,"H",1997,17,"BANNER","WY","SHERIDAN"
"82833","BIG HORN, WY","J",106,"H",1116,"H",5721,25,"BIG HORN","WY","SHERIDAN"
"82834","BUFFALO, WY","G",2439,"G",24673,"G",112872,466,"BUFFALO","WY","JOHNSON"
"82835","CLEARMONT, WY","H",26,"J",268,"J",1296,5,"CLEARMONT","WY","SHERIDAN"
"82836","DAYTON, WY","G",152,"H",1168,"G",4867,27,"DAYTON","WY","SHERIDAN"
"82838","PARKMAN, WY","J",58,"J",253,"J",1101,4,"PARKMAN","WY","SHERIDAN"
"82839","RANCHESTER, WY","J",113,"J",866,"H",4002,32,"RANCHESTER","WY","SHERIDAN"
"82842","STORY, WY","H",101,"H",1703,"G",5750,21,"STORY","WY","SHERIDAN"
"82901","ROCK SPRINGS, WY","G",8783,"G",114002,"G",463286,859,"ROCK SPRINGS","WY","SWEETWATER"
"82902","ROCK SPRINGS, WY","H",608,"J",12994,"H",50879,37,"ROCK SPRINGS","WY","SWEETWATER"
"82922","BONDURANT, WY","J",19,"J",391,"J",2120,6,"BONDURANT","WY","SUBLETTE"
"82923","BOULDER, WY","H",330,"G",5927,"G",22799,51,"BOULDER","WY","SUBLETTE"
"82925","CORA, WY","H",23,"H",176,"J",872,10,"CORA","WY","SUBLETTE"
"82929","LITTLE AMERICA, WY","J",130,"H",1756,"H",5199,3,"LITTLE AMERICA","WY","SWEETWATER"
"82930","EVANSTON, WY","G",4145,"G",54622,"G",221619,394,"EVANSTON","WY","UINTA"
"82931","EVANSTON, WY","J",89,"H",752,"H",2736,17,"EVANSTON","WY","UINTA"
"82932","FARSON, WY","H",140,"H",1749,"H",6897,22,"FARSON","WY","SWEETWATER"
"82933","FORT BRIDGER, WY","H",152,"G",1345,"G",5159,20,"FORT BRIDGER","WY","UINTA"
"82934","GRANGER, WY","J",11,"J",344,"J",989,8,"GRANGER","WY","SWEETWATER"
"82935","GREEN RIVER, WY","G",4331,"H",110022,"H",414604,249,"GREEN RIVER","WY","SWEETWATER"
"82937","LYMAN, WY","H",769,"H",10799,"H",46798,73,"LYMAN","WY","UINTA"
"82939","MOUNTAIN VIEW, WY","G",677,"G",9050,"G",36643,56,"MOUNTAIN VIEW","WY","UINTA"
"82941","PINEDALE, WY","G",1848,"H",35944,"H",138487,283,"PINEDALE","WY","SUBLETTE"
"82942","POINT OF ROCKS, WY","J",875,"J",23065,"J",96878,7,"POINT OF ROCKS","WY","SWEETWATER"
"82943","RELIANCE, WY","H",93,"H",1629,"H",7535,5,"RELIANCE","WY","SWEETWATER"
"82944","ROBERTSON, WY","G",5,"H",27,"H",112,4,"ROBERTSON","WY","UINTA"
"83001","JACKSON, WY","G",13915,"G",227554,"G",953623,1814,"JACKSON","WY","TETON"
"83002","JACKSON, WY","G",1239,"G",18593,"G",83846,166,"JACKSON","WY","TETON"
"83011","KELLY, WY","H",22,"G",223,"G",1731,15,"KELLY","WY","TETON"
"83012","MOOSE, WY","G",160,"G",1458,"G",11697,15,"MOOSE","WY","TETON"
"83013","MORAN, WY","H",240,"J",2269,"J",27752,14,"MORAN","WY","TETON"
"83014","WILSON, WY","G",1102,"G",17943,"G",85156,278,"WILSON","WY","TETON"
"83025","TETON VILLAGE, WY","H",2984,"G",33349,"G",102237,51,"TETON VILLAGE","WY","TETON"
"83101","KEMMERER, WY","G",1192,"G",25252,"G",104110,82,"KEMMERER","WY","LINCOLN"
"83110","AFTON, WY","G",1868,"H",24122,"H",108600,247,"AFTON","WY","LINCOLN"
"83111","AUBURN, WY","J",29,"H",429,"H",1956,15,"AUBURN","WY","LINCOLN"
"83112","BEDFORD, WY","H",91,"H",1014,"H",4624,36,"BEDFORD","WY","LINCOLN"
"83113","BIG PINEY, WY","G",357,"H",5509,"G",21002,70,"BIG PINEY","WY","SUBLETTE"
"83114","COKEVILLE, WY","J",108,"H",1172,"H",3653,12,"COKEVILLE","WY","LINCOLN"
"83115","DANIEL, WY","H",69,"G",471,"G",2556,19,"DANIEL","WY","SUBLETTE"
"83116","DIAMONDVILLE, WY","J",117,"H",838,"H",3387,21,"DIAMONDVILLE","WY","LINCOLN"
"83118","ETNA, WY","G",490,"G",4902,"G",21008,157,"ETNA","WY","LINCOLN"
"83119","FAIRVIEW, WY","J",19,"H",200,"H",1101,6,"FAIRVIEW","WY","LINCOLN"
"83120","FREEDOM, WY","J",114,"J",2249,"H",10736,26,"FREEDOM","WY","LINCOLN"
"83122","GROVER, WY","J",18,"H",165,"G",770,10,"GROVER","WY","LINCOLN"
"83123","LA BARGE, WY","G",139,"G",2610,"G",10499,26,"LA BARGE","WY","LINCOLN"
"83124","OPAL, WY","J",78,"J",2471,"J",8683,6,"OPAL","WY","LINCOLN"
"83126","SMOOT, WY","J",6,"H",147,"H",743,7,"SMOOT","WY","LINCOLN"
"83127","THAYNE, WY","G",736,"G",7045,"G",31534,161,"THAYNE","WY","LINCOLN"
"83128","ALPINE, WY","G",591,"G",5982,"G",28114,133,"ALPINE","WY","LINCOLN"
"83201","POCATELLO, ID","G",16350,"G",189806,"G",778075,1242,"POCATELLO","ID","BANNOCK"
"83202","POCATELLO, ID","G",7420,"G",68626,"G",290765,537,"POCATELLO","ID","BANNOCK"
"83203","FORT HALL, ID","G",453,"H",4126,"H",16563,4,"FORT HALL","ID","BINGHAM"
"83204","POCATELLO, ID","G",3728,"G",38660,"G",172104,397,"POCATELLO","ID","BANNOCK"
"83205","POCATELLO, ID","J",38,"H",340,"H",1351,9,"POCATELLO","ID","BANNOCK"
"83206","POCATELLO, ID","G",72,"H",840,"H",3233,9,"POCATELLO","ID","BANNOCK"
"83209","POCATELLO, ID","J",88,"H",264,"H",1204,10,"POCATELLO","ID","BANNOCK"
"83210","ABERDEEN, ID","G",439,"H",3957,"H",17613,65,"ABERDEEN","ID","BINGHAM"
"83211","AMERICAN FALLS, ID","H",1925,"H",21659,"H",99394,141,"AMERICAN FALLS","ID","POWER"
"83213","ARCO, ID","G",356,"H",2370,"H",11282,41,"ARCO","ID","BUTTE"
"83214","ARIMO, ID","J",12,"H",142,"H",635,5,"ARIMO","ID","BANNOCK"
"83217","BANCROFT, ID","H",42,"H",425,"H",1889,10,"BANCROFT","ID","CARIBOU"
"83218","BASALT, ID","G",4,"G",26,"H",119,4,"BASALT","ID","BINGHAM"
"83220","BERN, ID","J",15,"J",147,"J",744,4,"BERN","ID","BEAR LAKE"
"83221","BLACKFOOT, ID","G",8397,"G",102457,"G",411424,676,"BLACKFOOT","ID","BINGHAM"
"83223","BLOOMINGTON, ID","J",18,"H",217,"H",978,4,"BLOOMINGTON","ID","BEAR LAKE"
"83226","CHALLIS, ID","G",450,"G",3260,"G",15516,94,"CHALLIS","ID","CUSTER"
"83227","CLAYTON, ID","H",46,"J",470,"J",1979,7,"CLAYTON","ID","CUSTER"
"83228","CLIFTON, ID","G",54,"G",308,"G",1257,9,"CLIFTON","ID","FRANKLIN"
"83232","DAYTON, ID","G",20,"H",299,"H",1110,8,"DAYTON","ID","FRANKLIN"
"83234","DOWNEY, ID","H",166,"G",1393,"G",5898,20,"DOWNEY","ID","BANNOCK"
"83236","FIRTH, ID","H",325,"H",3197,"H",13447,38,"FIRTH","ID","BINGHAM"
"83237","FRANKLIN, ID","H",184,"H",2280,"H",9514,30,"FRANKLIN","ID","FRANKLIN"
"83238","GENEVA, ID","J",7,"J",20,"J",114,3,"GENEVA","ID","BEAR LAKE"
"83239","GEORGETOWN, ID","J",4,"J",35,"H",194,8,"GEORGETOWN","ID","BEAR LAKE"
"83241","GRACE, ID","G",156,"H",1502,"H",7508,42,"GRACE","ID","CARIBOU"
"83245","INKOM, ID","H",285,"H",1331,"G",5207,46,"INKOM","ID","BANNOCK"
"83246","LAVA HOT SPRINGS, ID","G",322,"G",2089,"G",10063,56,"LAVA HOT SPRINGS","ID","BANNOCK"
"83250","MCCAMMON, ID","G",155,"J",1462,"H",5319,37,"MCCAMMON","ID","BANNOCK"
"83251","MACKAY, ID","H",215,"H",1686,"H",7289,41,"MACKAY","ID","CUSTER"
"83252","MALAD CITY, ID","G",881,"G",8141,"G",33987,98,"MALAD CITY","ID","ONEIDA"
"83254","MONTPELIER, ID","G",939,"H",8133,"H",36091,117,"MONTPELIER","ID","BEAR LAKE"
"83255","MOORE, ID","J",42,"G",269,"G",1422,15,"MOORE","ID","BUTTE"
"83261","PARIS, ID","H",44,"H",245,"G",1085,16,"PARIS","ID","BEAR LAKE"
"83262","PINGREE, ID","J",167,"J",2747,"J",11617,20,"PINGREE","ID","BINGHAM"
"83263","PRESTON, ID","G",2455,"H",28687,"G",116257,298,"PRESTON","ID","FRANKLIN"
"83271","ROCKLAND, ID","J",135,"J",1594,"J",6955,13,"ROCKLAND","ID","POWER"
"83272","SAINT CHARLES, ID","J",9,"J",77,"H",512,6,"SAINT CHARLES","ID","BEAR LAKE"
"83274","SHELLEY, ID","H",1676,"G",17060,"G",78611,214,"SHELLEY","ID","BINGHAM"
"83276","SODA SPRINGS, ID","G",1860,"G",30674,"G",132213,142,"SODA SPRINGS","ID","CARIBOU"
"83278","STANLEY, ID","H",154,"H",1603,"H",11347,48,"STANLEY","ID","CUSTER"
"83281","SWANLAKE, ID","G",1,"J",6,"J",25,3,"SWANLAKE","ID","BANNOCK"
"83286","WESTON, ID","G",73,"G",749,"G",3207,22,"WESTON","ID","FRANKLIN"
"83287","FISH HAVEN, ID","H",44,"G",263,"G",1553,10,"FISH HAVEN","ID","BEAR LAKE"
"83301","TWIN FALLS, ID","H",28855,"H",318887,"H",1290776,2302,"TWIN FALLS","ID","TWIN FALLS"
"83302","ROGERSON, ID","J",57,"H",1105,"J",4442,4,"ROGERSON","ID","TWIN FALLS"
"83303","TWIN FALLS, ID","H",1312,"H",20018,"H",80355,59,"TWIN FALLS","ID","TWIN FALLS"
"83311","ALBION, ID","H",170,"G",1197,"G",5540,19,"ALBION","ID","CASSIA"
"83312","ALMO, ID","J",229,"J",4493,"J",21426,5,"ALMO","ID","CASSIA"
"83313","BELLEVUE, ID","G",1310,"G",14063,"G",71168,203,"BELLEVUE","ID","BLAINE"
"83314","BLISS, ID","G",250,"G",2045,"G",8360,22,"BLISS","ID","GOODING"
"83316","BUHL, ID","G",1531,"G",15711,"G",67289,239,"BUHL","ID","TWIN FALLS"
"83318","BURLEY, ID","G",8900,"G",96712,"G",396305,658,"BURLEY","ID","CASSIA"
"83320","CAREY, ID","G",168,"G",1916,"G",9162,34,"CAREY","ID","BLAINE"
"83321","CASTLEFORD, ID","J",61,"H",559,"H",2462,11,"CASTLEFORD","ID","TWIN FALLS"
"83323","DECLO, ID","G",218,"G",1329,"G",6391,41,"DECLO","ID","CASSIA"
"83324","DIETRICH, ID","G",9,"G",69,"H",357,6,"DIETRICH","ID","LINCOLN"
"83325","EDEN, ID","J",345,"J",4170,"J",15109,22,"EDEN","ID","JEROME"
"83327","FAIRFIELD, ID","G",230,"G",2218,"G",9895,39,"FAIRFIELD","ID","CAMAS"
"83328","FILER, ID","G",945,"G",8725,"G",39586,142,"FILER","ID","TWIN FALLS"
"83330","GOODING, ID","G",2067,"H",27645,"H",111653,172,"GOODING","ID","GOODING"
"83332","HAGERMAN, ID","G",277,"G",2917,"G",12323,57,"HAGERMAN","ID","GOODING"
"83333","HAILEY, ID","G",4564,"G",55491,"G",253235,681,"HAILEY","ID","BLAINE"
"83334","HANSEN, ID","J",179,"H",2196,"H",8426,34,"HANSEN","ID","TWIN FALLS"
"83335","HAZELTON, ID","H",179,"H",1929,"H",8902,35,"HAZELTON","ID","JEROME"
"83336","HEYBURN, ID","G",848,"G",10312,"G",51353,112,"HEYBURN","ID","MINIDOKA"
"83337","HILL CITY, ID","J",3,"G",13,"H",67,3,"HILL CITY","ID","CAMAS"
"83338","JEROME, ID","G",6969,"G",83877,"G",334379,574,"JEROME","ID","JEROME"
"83340","KETCHUM, ID","G",5360,"G",73407,"G",316369,701,"KETCHUM","ID","BLAINE"
"83341","KIMBERLY, ID","G",1177,"G",12529,"G",56223,216,"KIMBERLY","ID","TWIN FALLS"
"83342","MALTA, ID","G",95,"J",1284,"J",5402,18,"MALTA","ID","CASSIA"
"83344","MURTAUGH, ID","H",170,"H",3776,"H",11741,28,"MURTAUGH","ID","TWIN FALLS"
"83346","OAKLEY, ID","H",202,"H",2201,"G",12456,29,"OAKLEY","ID","CASSIA"
"83347","PAUL, ID","G",1797,"G",24837,"G",107503,87,"PAUL","ID","MINIDOKA"
"83348","PICABO, ID","J",40,"H",341,"H",1768,7,"PICABO","ID","BLAINE"
"83349","RICHFIELD, ID","G",101,"G",922,"G",3787,17,"RICHFIELD","ID","LINCOLN"
"83350","RUPERT, ID","G",3215,"G",37759,"G",158065,291,"RUPERT","ID","MINIDOKA"
"83352","SHOSHONE, ID","H",482,"G",4049,"G",19231,83,"SHOSHONE","ID","LINCOLN"
"83353","SUN VALLEY, ID","J",1671,"H",19923,"H",66122,56,"SUN VALLEY","ID","BLAINE"
"83354","SUN VALLEY, ID","J",164,"H",1128,"H",5494,4,"SUN VALLEY","ID","BLAINE"
"83355","WENDELL, ID","G",721,"H",9947,"G",38482,110,"WENDELL","ID","GOODING"
"83401","IDAHO FALLS, ID","G",13590,"G",151541,"G",634676,1373,"IDAHO FALLS","ID","BONNEVILLE"
"83402","IDAHO FALLS, ID","G",21177,"G",334202,"G",1311840,1103,"IDAHO FALLS","ID","BONNEVILLE"
"83403","IDAHO FALLS, ID","G",612,"G",8320,"G",36491,46,"IDAHO FALLS","ID","BONNEVILLE"
"83404","IDAHO FALLS, ID","G",12656,"G",153296,"G",614802,1013,"IDAHO FALLS","ID","BONNEVILLE"
"83405","IDAHO FALLS, ID","H",741,"H",7953,"H",36624,23,"IDAHO FALLS","ID","BONNEVILLE"
"83406","IDAHO FALLS, ID","G",6633,"G",57269,"G",236507,547,"IDAHO FALLS","ID","BONNEVILLE"
"83414","ALTA, WY","J",544,"H",5443,"H",18471,24,"ALTA","WY","TETON"
"83415","IDAHO FALLS, ID","J",7397,"J",202459,"J",904420,9,"IDAHO FALLS","ID","BONNEVILLE"
"83420","ASHTON, ID","G",482,"G",4888,"G",22082,89,"ASHTON","ID","FREMONT"
"83421","CHESTER, ID","J",19,"G",152,"G",837,6,"CHESTER","ID","FREMONT"
"83422","DRIGGS, ID","G",2097,"G",21746,"G",112817,311,"DRIGGS","ID","TETON"
"83423","DUBOIS, ID","H",52,"G",737,"G",3032,11,"DUBOIS","ID","CLARK"
"83424","FELT, ID","J",27,"H",221,"H",1134,12,"FELT","ID","TETON"
"83425","HAMER, ID","J",13,"J",152,"J",809,3,"HAMER","ID","JEFFERSON"
"83427","IONA, ID","H",185,"G",1767,"G",6968,37,"IONA","ID","BONNEVILLE"
"83428","IRWIN, ID","J",50,"J",414,"J",2971,10,"IRWIN","ID","BONNEVILLE"
"83429","ISLAND PARK, ID","G",285,"G",2479,"G",13840,71,"ISLAND PARK","ID","FREMONT"
"83431","LEWISVILLE, ID","H",420,"H",4806,"H",20853,20,"LEWISVILLE","ID","JEFFERSON"
"83433","MACKS INN, ID","G",20,"H",156,"G",1281,6,"MACKS INN","ID","FREMONT"
"83434","MENAN, ID","H",200,"G",1329,"G",6468,32,"MENAN","ID","JEFFERSON"
"83435","MONTEVIEW, ID","J",16,"J",118,"H",542,6,"MONTEVIEW","ID","JEFFERSON"
"83436","NEWDALE, ID","H",81,"H",699,"G",3281,17,"NEWDALE","ID","FREMONT"
"83440","REXBURG, ID","G",11558,"G",104295,"G",437674,1046,"REXBURG","ID","MADISON"
"83441","REXBURG, ID","J",120,"J",1248,"J",6344,4,"REXBURG","ID","MADISON"
"83442","RIGBY, ID","G",4145,"G",38283,"G",172352,602,"RIGBY","ID","JEFFERSON"
"83443","RIRIE, ID","G",552,"H",3916,"H",15359,31,"RIRIE","ID","JEFFERSON"
"83444","ROBERTS, ID","G",72,"G",836,"G",3841,22,"ROBERTS","ID","JEFFERSON"
"83445","SAINT ANTHONY, ID","G",1093,"H",10786,"H",46315,175,"SAINT ANTHONY","ID","FREMONT"
"83448","SUGAR CITY, ID","H",688,"H",5838,"G",27237,68,"SUGAR CITY","ID","MADISON"
"83449","SWAN VALLEY, ID","G",74,"H",443,"H",4370,18,"SWAN VALLEY","ID","BONNEVILLE"
"83450","TERRETON, ID","H",197,"H",2084,"G",10766,36,"TERRETON","ID","JEFFERSON"
"83451","TETON, ID","H",77,"H",745,"H",3350,18,"TETON","ID","FREMONT"
"83452","TETONIA, ID","H",223,"G",2440,"H",11590,70,"TETONIA","ID","TETON"
"83454","UCON, ID","J",79,"J",815,"J",3490,10,"UCON","ID","BONNEVILLE"
"83455","VICTOR, ID","G",1386,"G",15977,"G",75851,263,"VICTOR","ID","TETON"
"83460","REXBURG, ID","J",9072,"J",49471,"J",193571,3,"REXBURG","ID","MADISON"
"83462","CARMEN, ID","H",76,"G",493,"H",2460,22,"CARMEN","ID","LEMHI"
"83464","LEADORE, ID","H",29,"G",210,"G",899,13,"LEADORE","ID","LEMHI"
"83466","NORTH FORK, ID","J",13,"H",67,"J",483,5,"NORTH FORK","ID","LEMHI"
"83467","SALMON, ID","G",2004,"G",19576,"G",85672,263,"SALMON","ID","LEMHI"
"83468","TENDOY, ID","G",2,"J",9,"J",48,3,"TENDOY","ID","LEMHI"
"83501","LEWISTON, ID","G",17757,"G",221204,"G",913716,1162,"LEWISTON","ID","NEZ PERCE"
"83520","AHSAHKA, ID","J",7,"H",174,"H",866,6,"AHSAHKA","ID","CLEARWATER"
"83522","COTTONWOOD, ID","G",765,"H",8731,"H",33817,76,"COTTONWOOD","ID","IDAHO"
"83523","CRAIGMONT, ID","H",76,"G",692,"G",3210,20,"CRAIGMONT","ID","LEWIS"
"83524","CULDESAC, ID","G",50,"G",361,"H",1636,16,"CULDESAC","ID","NEZ PERCE"
"83525","ELK CITY, ID","J",27,"J",235,"J",1016,10,"ELK CITY","ID","IDAHO"
"83526","FERDINAND, ID","J",116,"J",1461,"J",6995,5,"FERDINAND","ID","IDAHO"
"83530","GRANGEVILLE, ID","H",1938,"H",20391,"H",86294,249,"GRANGEVILLE","ID","IDAHO"
"83533","GREENCREEK, ID","G",13,"H",97,"H",435,3,"GREENCREEK","ID","IDAHO"
"83535","JULIAETTA, ID","J",96,"J",947,"J",3954,17,"JULIAETTA","ID","LATAH"
"83536","KAMIAH, ID","G",763,"G",7842,"G",31245,101,"KAMIAH","ID","LEWIS"
"83537","KENDRICK, ID","H",182,"H",1636,"H",7435,37,"KENDRICK","ID","LATAH"
"83539","KOOSKIA, ID","H",235,"H",1632,"G",7428,52,"KOOSKIA","ID","IDAHO"
"83540","LAPWAI, ID","H",110,"H",776,"H",3540,17,"LAPWAI","ID","NEZ PERCE"
"83541","LENORE, ID","J",18,"H",101,"H",516,6,"LENORE","ID","CLEARWATER"
"83542","LUCILE, ID","H",22,"J",95,"J",488,5,"LUCILE","ID","IDAHO"
"83543","NEZPERCE, ID","H",179,"H",2020,"H",8047,22,"NEZPERCE","ID","LEWIS"
"83544","OROFINO, ID","G",1656,"H",19820,"H",83271,186,"OROFINO","ID","CLEARWATER"
"83545","PECK, ID","J",22,"H",82,"G",431,6,"PECK","ID","NEZ PERCE"
"83546","PIERCE, ID","G",99,"H",908,"H",3868,22,"PIERCE","ID","CLEARWATER"
"83547","POLLOCK, ID","H",25,"J",110,"H",495,8,"POLLOCK","ID","IDAHO"
"83549","RIGGINS, ID","J",246,"G",1541,"G",7668,40,"RIGGINS","ID","IDAHO"
"83552","STITES, ID","J",51,"H",319,"H",1572,15,"STITES","ID","IDAHO"
"83553","WEIPPE, ID","J",125,"H",1123,"H",5232,17,"WEIPPE","ID","CLEARWATER"
"83554","WHITE BIRD, ID","H",44,"G",232,"G",1571,15,"WHITE BIRD","ID","IDAHO"
"83555","WINCHESTER, ID","H",79,"J",698,"J",2805,8,"WINCHESTER","ID","LEWIS"
"83604","BRUNEAU, ID","G",70,"H",769,"G",3215,10,"BRUNEAU","ID","OWYHEE"
"83605","CALDWELL, ID","G",16390,"G",184763,"G",796445,1140,"CALDWELL","ID","CANYON"
"83606","CALDWELL, ID","G",323,"G",4195,"G",17781,19,"CALDWELL","ID","CANYON"
"83607","CALDWELL, ID","G",4606,"G",44358,"G",194719,672,"CALDWELL","ID","CANYON"
"83610","CAMBRIDGE, ID","G",159,"H",1398,"G",5458,30,"CAMBRIDGE","ID","WASHINGTON"
"83611","CASCADE, ID","H",659,"H",6460,"H",32841,96,"CASCADE","ID","VALLEY"
"83612","COUNCIL, ID","H",280,"H",2563,"H",11223,53,"COUNCIL","ID","ADAMS"
